3 0 3 H.BBB.HCCJL.AAIJL.DDIKL....KEE.FFGG. 
2 0 2 H.BBB.HCCJL.AA.JL.DDIKL...IKEE.FFGG. I99 
2 0 2 H.BBB.HCCJL.AA.JL.DDIKL...IKEE.FF.GG G99 I99 
2 0 2 H.BBB.HCCJL.AA.JL.DDIKL...IKEE..FFGG F99 G99 I99 
2 0 2 H.BBB.HCCJL..AAJL.DDIKL...IKEE..FFGG A99 F99 G99 I99 
2 0 2 H.BBB.HCCJL..AAJL.DDIKL...IKEEFF..GG A99 F97 G99 I99 
2 0 2 H.BBB.HCCJL..AAJL.DDIKL...IKEEFFGG.. A99 F97 G97 I99 
2 0 2 H.BBB.HCCJL.AA.JL.DDIKL...IKEEFFGG.. A98 F97 G97 I99 
2 0 2 H..BBBHCCJL.AA.JL.DDIKL...IKEEFFGG.. A98 B99 F97 G97 I99 
2 0 2 H..BBBHCCJL.AA.JL.DDIKL...IKEEFF..GG A98 B99 F97 G95 I99 
2 0 2 H..BBBHCCJL.AA.JL.DDI.L...IKEEFF.KGG A98 B99 F97 G95 I99 K99 
2 0 2 H..BBBHCCJL.AA.JL.DDI.L...IKEE.FFKGG A98 B99 F96 G95 I99 K99 
2 0 2 H..BBBHCC.L.AA.JL.DDIJL...IKEE.FFKGG A98 B99 F96 G95 I99 J99 K99 
2 0 2 H..BBBHCC.L..AAJL.DDIJL...IKEE.FFKGG A97 B99 F96 G95 I99 J99 K99 
2 0 2 H..BBBHCC.L..AAJL.DDIJL...IKEEFF.KGG A97 B99 F95 G95 I99 J99 K99 
2 0 2 H..BBBHCC.L..AAJL.DD.JL...IKEEFFIKGG A97 B99 F95 G95 I98 J99 K99 
2 0 2 H..BBBHCC.L..AAJL..DDJL...IKEEFFIKGG A97 B99 D99 F95 G95 I98 J99 K99 
2 0 2 H..BBBHCCJL..AAJL..DD.L...IKEEFFIKGG A97 B99 D99 F95 G95 I98 J98 K99 
2 0 2 H..BBBHCCJL..AAJL..DDKL...IKEEFFI.GG A97 B99 D99 F95 G95 I98 J98 K98 
2 0 2 H..BBBHCCJL..AAJL..DDKL...IKEEFFIGG. A97 B99 D99 F95 G94 I98 J98 K98 
2 0 2 H..BBBHCCJL..AAJL.DD.KL...IKEEFFIGG. A97 B99 D98 F95 G94 I98 J98 K98 
2 0 2 H..BBBHCCJL..AAJL.DDIKL...IKEEFF.GG. A97 B99 D98 F95 G94 I97 J98 K98 
2 0 2 H..BBBHCCJL..AAJL.DDIKL...IKEE.FFGG. A97 B99 D98 F94 G94 I97 J98 K98 
2 0 2 H..BBBHCCJL..AAJL.DDIKL...IKEE.FF.GG A97 B99 D98 F94 G93 I97 J98 K98 
2 0 2 ...BBBHCCJL.HAAJL.DDIKL...IKEE.FF.GG A97 B99 D98 F94 G93 H99 I97 J98 K98 
2 0 2 ...BBBHCCJL.HAAJL.DDIKL...IKEE..FFGG A97 B99 D98 F93 G93 H99 I97 J98 K98 
2 0 2 BBB...HCCJL.HAAJL.DDIKL...IKEE..FFGG A97 B96 D98 F93 G93 H99 I97 J98 K98 
1 0 1 BBBJ..HCCJL.HAA.L.DDIKL...IKEE..FFGG A97 B96 D98 F93 G93 H99 I97 J97 K98 
1 0 1 BBBJ..HCCJL.HAA.L.DDIKL...IKEEFF..GG A97 B96 D98 F91 G93 H99 I97 J97 K98 
1 0 1 BBBJ..HCCJL.HAA.L.DDIKL...IKEEFFGG.. A97 B96 D98 F91 G91 H99 I97 J97 K98 
1 0 1 BBBJ..HCCJL.H.AAL.DDIKL...IKEEFFGG.. A96 B96 D98 F91 G91 H99 I97 J97 K98 
1 0 1 BBBJ..HCCJL.H.AAL.DDIKL...IKEEFF.GG. A96 B96 D98 F91 G90 H99 I97 J97 K98 
1 0 1 BBBJ..HCCJL.H.AAL.DDIKL...IKEE.FFGG. A96 B96 D98 F90 G90 H99 I97 J97 K98 
1 0 1 BBBJ..HCCJL.H.AAL.DDIKL...IKEE.FF.GG A96 B96 D98 F90 G89 H99 I97 J97 K98 
1 0 1 BBBJ..HCCJL.H.AAL.DDI.L...IKEE.FFKGG A96 B96 D98 F90 G89 H99 I97 J97 K97 
1 0 1 BBBJ..HCCJL.H.AAL.DDI.L...IKEEFF.KGG A96 B96 D98 F89 G89 H99 I97 J97 K97 
1 0 1 BBBJ..HCCJL.H.AAL.DD..L...IKEEFFIKGG A96 B96 D98 F89 G89 H99 I96 J97 K97 
1 0 1 BBBJ..HCCJL.H.AAL.DD.KL...IKEEFFI.GG A96 B96 D98 F89 G89 H99 I96 J97 K96 
1 0 1 BBBJ..HCCJL.H.AAL..DDKL...IKEEFFI.GG A96 B96 D97 F89 G89 H99 I96 J97 K96 
1 0 1 BBBJ..HCCJL.H.AAL..DDKL...IKEEFFIGG. A96 B96 D97 F89 G88 H99 I96 J97 K96 
1 0 1 BBBJ..HCCJL.HAA.L..DDKL...IKEEFFIGG. A95 B96 D97 F89 G88 H99 I96 J97 K96 
1 0 1 BBBJ..HCCJL.HAA.L.DD.KL...IKEEFFIGG. A95 B96 D96 F89 G88 H99 I96 J97 K96 
1 0 1 BBBJL.HCCJL.HAA.L.DD.K....IKEEFFIGG. A95 B96 D96 F89 G88 H99 I96 J97 K96 L99 
1 0 1 BBBJL.HCCJL.HAA.L.DD.K....IKEEFFI.GG A95 B96 D96 F89 G87 H99 I96 J97 K96 L99 
1 0 1 BBBJL.HCCJL.HAA.L.DD......IKEEFFIKGG A95 B96 D96 F89 G87 H99 I96 J97 K95 L99 
1 0 1 BBBJL.HCCJL.HAA.L.DDI.....IKEEFF.KGG A95 B96 D96 F89 G87 H99 I95 J97 K95 L99 
1 0 1 BBBJL.HCCJL.HAA.L.DDI.....IKEE.FFKGG A95 B96 D96 F88 G87 H99 I95 J97 K95 L99 
1 0 1 BBBJL.HCCJL.HAA.L.DDIK....IKEE.FF.GG A95 B96 D96 F88 G87 H99 I95 J97 K94 L99 
1 0 1 BBBJL.HCCJL.HAA.L.DDIK....IKEE.FFGG. A95 B96 D96 F88 G86 H99 I95 J97 K94 L99 
1 0 1 BBBJL.HCCJL.HAA.L.....DD..IKEEFFIKGG A95 B96 D92 F89 G87 H99 I96 J97 K95 L99 
1 0 1 BBBJL.HCCJL.HAA.L....KDD..IKEEFFI.GG A95 B96 D92 F89 G87 H99 I96 J97 K94 L99 
1 0 1 BBBJL.HCCJL.HAA.L....KDD..IKEEFFIGG. A95 B96 D92 F89 G86 H99 I96 J97 K94 L99 
1 0 1 BBBJL.HCCJL.HAA.L...IKDD..IKEEFF.GG. A95 B96 D92 F89 G86 H99 I95 J97 K94 L99 
1 0 1 BBBJL.HCCJL.HAA.L...IKDD..IKEEFFGG.. A95 B96 D92 F89 G85 H99 I95 J97 K94 L99 
1 0 1 BBBJL.HCCJL.H.AAL...IKDD..IKEEFFGG.. A94 B96 D92 F89 G85 H99 I95 J97 K94 L99 
1 0 1 BBBJL.HCCJL.H.AAL...IKDD..IKEEFF..GG A94 B96 D92 F89 G83 H99 I95 J97 K94 L99 
1 0 1 BBBJL.HCCJL.H.AAL...IKDD..IKEE..FFGG A94 B96 D92 F87 G83 H99 I95 J97 K94 L99 
1 0 1 BBBJL.HCCJL.HAA.L...IKDD..IKEE..FFGG A93 B96 D92 F87 G83 H99 I95 J97 K94 L99 
1 0 1 BBBJL.HCCJL.HAA.L...IKDD..IKEE.FF.GG A93 B96 D92 F86 G83 H99 I95 J97 K94 L99 
1 0 1 BBBJL.HCCJL.HAA.L...I.DD..IKEE.FFKGG A93 B96 D92 F86 G83 H99 I95 J97 K93 L99 
1 0 1 BBBJL.HCCJL.HAA.L...IDD...IKEE.FFKGG A93 B96 D91 F86 G83 H99 I95 J97 K93 L99 
1 0 1 BBBJL.HCCJL.HAA.L...IDD...IKEEFF.KGG A93 B96 D91 F85 G83 H99 I95 J97 K93 L99 
1 0 1 BBBJL.HCCJL.H.AAL...IDD...IKEEFF.KGG A92 B96 D91 F85 G83 H99 I95 J97 K93 L99 
1 0 1 BBBJL.HCCJL.H.AAL....DD...IKEEFFIKGG A92 B96 D91 F85 G83 H99 I94 J97 K93 L99 
1 0 1 BBBJL.HCCJL.H.AAL..DD.....IKEEFFIKGG A92 B96 D89 F85 G83 H99 I94 J97 K93 L99 
1 0 1 BBBJL..CCJL...AAL.HDD...H.IKEEFFIKGG A92 B96 D89 F85 G83 H97 I94 J97 K93 L99 
1 0 1 BBBJL..CCJL...AAL.HDDK..H.IKEEFFI.GG A92 B96 D89 F85 G83 H97 I94 J97 K92 L99 
1 0 1 BBBJL..CCJL...AAL.HDDK..H.IKEEFFIGG. A92 B96 D89 F85 G82 H97 I94 J97 K92 L99 
1 0 1 BBBJL..CCJL.H.AAL.HDDK....IKEEFFIGG. A92 B96 D89 F85 G82 H96 I94 J97 K92 L99 
1 0 1 BBBJL..CCJL.HAA.L.HDDK....IKEEFFIGG. A91 B96 D89 F85 G82 H96 I94 J97 K92 L99 
1 0 1 BBBJL..CCJL.HAA.L.HDDK....IKEEFFI.GG A91 B96 D89 F85 G81 H96 I94 J97 K92 L99 
1 0 1 BBBJL..CCJL.HAA.L.HDD.....IKEEFFIKGG A91 B96 D89 F85 G81 H96 I94 J97 K91 L99 
1 0 1 BBBJL..CCJL.HAA.L.H..DD...IKEEFFIKGG A91 B96 D87 F85 G81 H96 I94 J97 K91 L99 
1 0 1 BBBJL..CCJL..AA.L.H..DD.H.IKEEFFIKGG A91 B96 D87 F85 G81 H95 I94 J97 K91 L99 
1 0 1 BBBJL..CCJL..AA.L.H.DD..H.IKEEFFIKGG A91 B96 D86 F85 G81 H95 I94 J97 K91 L99 
1 0 1 BBBJ...CCJL..AA.L.H.DDL.H.IKEEFFIKGG A91 B96 D86 F85 G81 H95 I94 J97 K91 L98 
1 0 1 BBBJ...CCJL..AA.L.HDD.L.H.IKEEFFIKGG A91 B96 D85 F85 G81 H95 I94 J97 K91 L98 
1 0 1 BBBJ...CCJL..AA.L.HDDKL.H.IKEEFFI.GG A91 B96 D85 F85 G81 H95 I94 J97 K90 L98 
1 0 1 BBBJ...CCJL.AA..L.HDDKL.H.IKEEFFI.GG A90 B96 D85 F85 G81 H95 I94 J97 K90 L98 
1 0 1 BBBJ...CCJL.AA..L.HDDKL.H.IKEEFFIGG. A90 B96 D85 F85 G80 H95 I94 J97 K90 L98 
1 0 1 BBBJ..CC.JL.AA..L.HDDKL.H.IKEEFFIGG. A90 B96 C99 D85 F85 G80 H95 I94 J97 K90 L98 
1 0 1 BBBJ..CC.JL...AAL.HDDKL.H.IKEEFFIGG. A88 B96 C99 D85 F85 G80 H95 I94 J97 K90 L98 
1 0 1 BBBJ..CC.JL...AAL.HDDKL.H.IKEEFFI.GG A88 B96 C99 D85 F85 G79 H95 I94 J97 K90 L98 
1 0 1 BBBJ..CC.JL...AAL.HDD.L.H.IKEEFFIKGG A88 B96 C99 D85 F85 G79 H95 I94 J97 K89 L98 
1 0 1 BBBJ..CC.JL...AAL.H.DDL.H.IKEEFFIKGG A88 B96 C99 D84 F85 G79 H95 I94 J97 K89 L98 
1 0 1 BBBJ..CC.JL.H.AAL.H.DDL...IKEEFFIKGG A88 B96 C99 D84 F85 G79 H94 I94 J97 K89 L98 
1 0 1 BBBJ..CC.JL.HAA.L.H.DDL...IKEEFFIKGG A87 B96 C99 D84 F85 G79 H94 I94 J97 K89 L98 
1 0 1 BBBJ..CC.JL.HAA.L.HDD.L...IKEEFFIKGG A87 B96 C99 D83 F85 G79 H94 I94 J97 K89 L98 
1 0 1 BBBJ..CC.JL.HAA.L.HDDKL...IKEEFFI.GG A87 B96 C99 D83 F85 G79 H94 I94 J97 K88 L98 
1 0 1 BBBJ..CC.JL.HAA.L.HDDKL...IKEEFFIGG. A87 B96 C99 D83 F85 G78 H94 I94 J97 K88 L98 
1 0 1 BBBJL.CC.JL.HAA.L.H.DD....IKEEFFIKGG A87 B96 C99 D84 F85 G79 H94 I94 J97 K89 L97 
1 0 1 BBBJL.CC.JL.HAA.L.H...DD..IKEEFFIKGG A87 B96 C99 D82 F85 G79 H94 I94 J97 K89 L97 
1 0 1 BBBJL.CC.JL.HAA.L.H..KDD..IKEEFFI.GG A87 B96 C99 D82 F85 G79 H94 I94 J97 K88 L97 
1 0 1 BBBJL.CC.JL.HAA.L.H..KDD..IKEEFFIGG. A87 B96 C99 D82 F85 G78 H94 I94 J97 K88 L97 
1 0 1 BBBJL.CC.JL.HAA.L.H.IKDD..IKEEFF.GG. A87 B96 C99 D82 F85 G78 H94 I93 J97 K88 L97 
1 0 1 BBBJL.CC.JL.HAA.L.H.IKDD..IKEEFFGG.. A87 B96 C99 D82 F85 G77 H94 I93 J97 K88 L97 
1 0 1 BBBJL.CC.JL..AA.L.H.IKDDH.IKEEFFGG.. A87 B96 C99 D82 F85 G77 H93 I93 J97 K88 L97 
1 0 1 BBBJL.CC.JL..AA.L.H.IKDDH.IKEEFF..GG A87 B96 C99 D82 F85 G75 H93 I93 J97 K88 L97 
1 0 1 BBBJL.CC.JL..AA.L.H.IKDDH.IKEE..FFGG A87 B96 C99 D82 F83 G75 H93 I93 J97 K88 L97 
1 0 1 BBBJL.CC.JL..AA.L...IKDDH.IKEEH.FFGG A87 B96 C99 D82 F83 G75 H92 I93 J97 K88 L97 
1 0 1 BBBJL.CC.JL..AA.L...IKDDH.IKEEHFF.GG A87 B96 C99 D82 F82 G75 H92 I93 J97 K88 L97 
1 0 1 BBBJL.CC.JL..AA.L...IKDDH.IKEEHFFGG. A87 B96 C99 D82 F82 G74 H92 I93 J97 K88 L97 
1 0 1 BBBJL.CC.JL..AA.L.H.IKDDH.IKEE.FFGG. A87 B96 C99 D82 F82 G74 H91 I93 J97 K88 L97 
1 0 1 BBBJL.CC.JL...AAL.H.IKDDH.IKEE.FFGG. A86 B96 C99 D82 F82 G74 H91 I93 J97 K88 L97 
1 0 1 BBBJL.CC.JL...AAL.H.IKDDH.IKEE.FF.GG A86 B96 C99 D82 F82 G73 H91 I93 J97 K88 L97 
1 0 1 BBBJL.CC.JL...AAL.H.I.DDH.IKEE.FFKGG A86 B96 C99 D82 F82 G73 H91 I93 J97 K87 L97 
1 0 1 BBBJL.CC.JL...AAL.H.I.DDH.IKEEFF.KGG A86 B96 C99 D82 F81 G73 H91 I93 J97 K87 L97 
1 0 1 BBBJL.CC.JL...AAL.H...DDH.IKEEFFIKGG A86 B96 C99 D82 F81 G73 H91 I92 J97 K87 L97 
1 0 1 BBBJL.CC.JL...AAL.H..KDDH.IKEEFFI.GG A86 B96 C99 D82 F81 G73 H91 I92 J97 K86 L97 
1 0 1 BBBJL.CC.JL...AAL.H..KDDH.IKEEFFIGG. A86 B96 C99 D82 F81 G72 H91 I92 J97 K86 L97 
1 0 1 BBBJL.CC.JL.AA..L.H..KDDH.IKEEFFIGG. A84 B96 C99 D82 F81 G72 H91 I92 J97 K86 L97 
1 0 1 BBBJL.CC.JL.AA..L.H.IKDDH.IKEEFF.GG. A84 B96 C99 D82 F81 G72 H91 I91 J97 K86 L97 
1 0 1 BBBJL..CCJL.AA..L.H.IKDDH.IKEEFF.GG. A84 B96 C98 D82 F81 G72 H91 I91 J97 K86 L97 
1 0 1 BBBJL..CCJL.AA..L.H.IKDDH.IKEEFF..GG A84 B96 C98 D82 F81 G71 H91 I91 J97 K86 L97 
1 0 1 BBBJL..CCJL.AA..L.H.IKDDH.IKEE..FFGG A84 B96 C98 D82 F79 G71 H91 I91 J97 K86 L97 
1 0 1 BBBJL..CCJL.AA..L...IKDDH.IKEEH.FFGG A84 B96 C98 D82 F79 G71 H90 I91 J97 K86 L97 
1 0 1 BBBJL..CCJL.AA..L...IKDDH.IKEEHFF.GG A84 B96 C98 D82 F78 G71 H90 I91 J97 K86 L97 
1 0 1 BBBJL..CCJL.AA..L...IKDDH.IKEEHFFGG. A84 B96 C98 D82 F78 G70 H90 I91 J97 K86 L97 
1 0 1 BBBJL..CCJL...AAL...IKDDH.IKEEHFFGG. A82 B96 C98 D82 F78 G70 H90 I91 J97 K86 L97 
1 0 1 BBBJL.HCCJL.H.AAL...IKDD..IKEE.FFGG. A82 B96 C98 D82 F78 G70 H87 I91 J97 K86 L97 
1 0 1 BBBJL..CCJL.H.AAL.H.IKDD..IKEE.FFGG. A82 B96 C98 D82 F78 G70 H88 I91 J97 K86 L97 
1 0 1 BBBJL..CCJL.H.AAL.H.IKDD..IKEE.FF.GG A82 B96 C98 D82 F78 G69 H88 I91 J97 K86 L97 
1 0 1 BBBJL..CCJL.H.AAL.H.I.DD..IKEE.FFKGG A82 B96 C98 D82 F78 G69 H88 I91 J97 K85 L97 
1 0 1 BBBJL..CCJL.H.AAL.H.I.DD..IKEEFF.KGG A82 B96 C98 D82 F77 G69 H88 I91 J97 K85 L97 
1 0 1 BBBJL..CCJL.H.AAL.H...DD..IKEEFFIKGG A82 B96 C98 D82 F77 G69 H88 I90 J97 K85 L97 
1 0 1 BBBJL..CCJL.H.AAL.H..KDD..IKEEFFI.GG A82 B96 C98 D82 F77 G69 H88 I90 J97 K84 L97 
1 0 1 BBBJL..CCJL.H.AAL.H..KDD..IKEEFFIGG. A82 B96 C98 D82 F77 G68 H88 I90 J97 K84 L97 
1 0 1 BBBJL..CCJL.H.AAL.H.DD....IKEEFFIKGG A82 B96 C98 D80 F77 G69 H88 I90 J97 K85 L97 
1 0 1 BBBJL..CCJL.HAA.L.H.I.DD..IKEEFF.KGG A81 B96 C98 D82 F77 G69 H88 I91 J97 K85 L97 
1 0 1 BBBJL..CCJL.HAA.L.H.IKDD..IKEEFF..GG A81 B96 C98 D82 F77 G69 H88 I91 J97 K84 L97 
1 0 1 BBBJL..CCJL..AA.L.H.I.DDH.IKEEFF.KGG A81 B96 C98 D82 F77 G69 H87 I91 J97 K85 L97 
1 0 1 BBBJL..CCJL.H.AAL.H.IDD...IKEE.FFKGG A82 B96 C98 D81 F78 G69 H88 I91 J97 K85 L97 
1 0 1 BBBJL..CCJL...AAL...IDD.H.IKEEHFFKGG A82 B96 C98 D81 F78 G69 H86 I91 J97 K85 L97 
1 0 1 BBBJL..CCJL.AA..L...IDD.H.IKEEHFFKGG A80 B96 C98 D81 F78 G69 H86 I91 J97 K85 L97 
1 0 1 BBBJL..CCJL.AA..L.H.IDD.H.IKEE.FFKGG A80 B96 C98 D81 F78 G69 H85 I91 J97 K85 L97 
1 0 1 BBBJL..CCJL.AA..L.H.IDD.H.IKEEFF.KGG A80 B96 C98 D81 F77 G69 H85 I91 J97 K85 L97 
1 0 1 BBBJL.CC.JL.AA..L.H.IDD.H.IKEEFF.KGG A80 B96 C97 D81 F77 G69 H85 I91 J97 K85 L97 
1 0 1 BBBJL.CC.JL.AA..L.H..DD.H.IKEEFFIKGG A80 B96 C97 D81 F77 G69 H85 I90 J97 K85 L97 
1 0 1 BBBJL.CC.JL.AA..L.HDD...H.IKEEFFIKGG A80 B96 C97 D79 F77 G69 H85 I90 J97 K85 L97 
1 0 1 BBBJL.CC.JL.AA..L.HDDK..H.IKEEFFI.GG A80 B96 C97 D79 F77 G69 H85 I90 J97 K84 L97 
1 0 1 BBBJL.CC.JL..AA.L.HDDK..H.IKEEFFI.GG A79 B96 C97 D79 F77 G69 H85 I90 J97 K84 L97 
1 0 1 BBBJL.CC.JL..AA.L.HDDK..H.IKEEFFIGG. A79 B96 C97 D79 F77 G68 H85 I90 J97 K84 L97 
1 0 1 BBBJL.CC.JL..AA.L.HDD...H.IKEEFFIKGG A79 B96 C97 D79 F77 G69 H85 I90 J97 K85 L97 
1 0 1 BBBJL.CC.JL.AA..L.H.DD..H.IKEEFFIKGG A80 B96 C97 D80 F77 G69 H85 I90 J97 K85 L97 
1 0 1 BBBJL.CC.JL..AA.L.H.IDD.H.IKEEFF.KGG A79 B96 C97 D81 F77 G69 H85 I91 J97 K85 L97 
1 0 1 BBBJL.CC.JL..AA.L.H.IDD.H.IKEE.FFKGG A79 B96 C97 D81 F76 G69 H85 I91 J97 K85 L97 
1 0 1 BBBJL.CC.JL..AA.L...IDD.H.IKEEHFFKGG A79 B96 C97 D81 F76 G69 H84 I91 J97 K85 L97 
1 0 1 BBBJL.CC.JL.HAA.L.H.IDD...IKEE.FFKGG A79 B96 C97 D81 F76 G69 H84 I91 J97 K85 L97 
1 0 1 BBBJL.CC.JL.HAA.L.H.I.DD..IKEE.FFKGG A79 B96 C97 D80 F76 G69 H84 I91 J97 K85 L97 
1 0 1 BBBJL.CC.JL.HAA.L.H.IDD...IKEEFF.KGG A79 B96 C97 D81 F77 G69 H84 I91 J97 K85 L97 
